RESERVATION_NO,Permit_No,DATE_,TIME_FROM,TIME_TO,SEX_,AGE_,assembly_POINT,GATE_INTR,Permit_KIND
478523467,942818471,9/6/2021,6:00 PM,9:00 PM,MALE,25,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523468,942818472,9/6/2021,6:00 PM,9:00 PM,MALE,34,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523469,942818473,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523470,942818474,9/6/2021,6:00 PM,9:00 PM,MALE,98,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523471,942818475,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523472,942818476,9/6/2021,6:00 PM,9:00 PM,FEMALE,27,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523473,942818477,9/6/2021,6:00 PM,9:00 PM,MALE,28,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523474,942818478,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523475,942818479,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523476,942818480,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف كدي,باب الملك فهد,أداء عمرة
478523477,942818481,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك فهد,أداء عمرة
478523478,942818482,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك فهد,أداء عمرة
478523479,942818483,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف كدي,باب الملك فهد,أداء عمرة
478523480,942818484,9/6/2021,6:00 PM,9:00 PM,FEMALE,37,موقف كدي,باب الملك فهد,أداء عمرة
478523481,942818485,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب الملك فهد,أداء عمرة
478523482,942818486,9/6/2021,6:00 PM,9:00 PM,FEMALE,23,موقف كدي,باب الملك فهد,أداء عمرة
478523483,942818487,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف كدي,باب الملك فهد,أداء عمرة
478523484,942818488,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف كدي,باب الملك فهد,أداء عمرة
478523485,942818489,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف كدي,باب الملك فهد,أداء عمرة
478523486,942818490,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف كدي,باب الملك فهد,أداء عمرة
478523487,942818491,9/6/2021,6:00 PM,9:00 PM,MALE,52,موقف كدي,باب الملك فهد,أداء عمرة
478523488,942818492,9/6/2021,6:00 PM,9:00 PM,FEMALE,82,موقف كدي,باب الملك فهد,أداء عمرة
478523489,942818493,9/6/2021,6:00 PM,9:00 PM,MALE,92,موقف كدي,باب الملك فهد,أداء عمرة
478523490,942818494,9/6/2021,6:00 PM,9:00 PM,FEMALE,72,موقف كدي,باب الملك فهد,أداء عمرة
478523491,942818495,9/6/2021,6:00 PM,9:00 PM,MALE,42,موقف كدي,باب الملك فهد,أداء عمرة
478523492,942818496,9/6/2021,6:00 PM,9:00 PM,MALE,56,موقف كدي,باب الملك فهد,أداء عمرة
478523493,942818497,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك فهد,أداء عمرة
478523494,942818498,9/6/2021,6:00 PM,9:00 PM,MALE,40,موقف كدي,باب الملك فهد,أداء عمرة
478523495,942818499,9/6/2021,6:00 PM,9:00 PM,MALE,46,موقف كدي,باب الملك فهد,أداء عمرة
478523496,942818500,9/6/2021,6:00 PM,9:00 PM,FEMALE,44,موقف كدي,باب الملك فهد,أداء عمرة
478523497,942818501,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك فهد,أداء عمرة
478523498,942818502,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف كدي,باب الملك فهد,أداء عمرة
478523499,942818503,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك فهد,أداء عمرة
478523500,942818504,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك فهد,أداء عمرة
478523501,942818505,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523502,942818506,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523503,942818507,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523504,942818508,9/6/2021,6:00 PM,9:00 PM,FEMALE,19,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523505,942818509,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523506,942818510,9/6/2021,6:00 PM,9:00 PM,FEMALE,77,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523507,942818511,9/6/2021,6:00 PM,9:00 PM,MALE,45,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523508,942818512,9/6/2021,6:00 PM,9:00 PM,MALE,75,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523509,942818513,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523510,942818514,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523511,942818515,9/6/2021,6:00 PM,9:00 PM,MALE,28,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523512,942818516,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523513,942818517,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف الجمرات,باب الملك فهد,أداء عمرة
478523514,942818518,9/6/2021,6:00 PM,9:00 PM,FEMALE,25,موقف الجمرات,باب الملك فهد,أداء عمرة
478523515,942818519,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف الجمرات,باب الملك فهد,أداء عمرة
478523516,942818520,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف الجمرات,باب الملك فهد,أداء عمرة
478523517,942818521,9/6/2021,6:00 PM,9:00 PM,MALE,52,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478523518,942818522,9/6/2021,6:00 PM,9:00 PM,MALE,82,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523519,942818523,9/6/2021,6:00 PM,9:00 PM,MALE,92,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523520,942818524,9/6/2021,6:00 PM,9:00 PM,FEMALE,72,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523521,942818525,9/6/2021,6:00 PM,9:00 PM,MALE,42,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523522,942818526,9/6/2021,6:00 PM,9:00 PM,FEMALE,56,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523523,942818527,9/6/2021,6:00 PM,9:00 PM,MALE,54,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523524,942818528,9/6/2021,6:00 PM,9:00 PM,MALE,25,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523525,942818529,9/6/2021,6:00 PM,9:00 PM,MALE,35,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478523526,942818530,9/6/2021,6:00 PM,9:00 PM,MALE,78,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478523527,942818531,9/6/2021,6:00 PM,9:00 PM,MALE,95,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478523528,942818532,9/6/2021,6:00 PM,9:00 PM,FEMALE,24,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478523529,942818533,9/6/2021,6:00 PM,9:00 PM,MALE,85,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523530,942818534,9/6/2021,6:00 PM,9:00 PM,FEMALE,97,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523531,942818535,9/6/2021,6:00 PM,9:00 PM,MALE,54,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523532,942818536,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523533,942818537,9/6/2021,6:00 PM,9:00 PM,MALE,23,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523534,942818538,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523535,942818539,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523536,942818540,9/6/2021,6:00 PM,9:00 PM,FEMALE,26,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523537,942818541,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523538,942818542,9/6/2021,6:00 PM,9:00 PM,FEMALE,22,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523539,942818543,9/6/2021,6:00 PM,9:00 PM,MALE,40,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523540,942818544,9/6/2021,6:00 PM,9:00 PM,MALE,46,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523541,942818545,9/6/2021,6:00 PM,9:00 PM,MALE,44,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523542,942818546,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523543,942818547,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523544,942818548,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523545,942818549,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك فهد,أداء عمرة
478523546,942818550,9/6/2021,6:00 PM,9:00 PM,FEMALE,60,موقف كدي,باب الملك فهد,أداء عمرة
478523547,942818551,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك فهد,أداء عمرة
478523548,942818552,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك فهد,أداء عمرة
478523549,942818553,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف كدي,باب الملك فهد,أداء عمرة
478523550,942818554,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف كدي,باب الملك فهد,أداء عمرة
478523551,942818555,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب الملك فهد,أداء عمرة
478523552,942818556,9/6/2021,6:00 PM,9:00 PM,FEMALE,45,موقف كدي,باب الملك فهد,أداء عمرة
478523553,942818557,9/6/2021,6:00 PM,9:00 PM,MALE,75,موقف كدي,باب الملك فهد,أداء عمرة
478523554,942818558,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف كدي,باب الملك فهد,أداء عمرة
478523555,942818559,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف كدي,باب الملك فهد,أداء عمرة
478523556,942818560,9/6/2021,6:00 PM,9:00 PM,MALE,28,موقف كدي,باب الملك فهد,أداء عمرة
478523557,942818561,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك فهد,أداء عمرة
478523558,942818562,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك فهد,أداء عمرة
478523559,942818563,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف كدي,باب الملك فهد,أداء عمرة
478523560,942818564,9/6/2021,6:00 PM,9:00 PM,FEMALE,55,موقف كدي,باب الملك فهد,أداء عمرة
478523561,942818565,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523562,942818566,9/6/2021,6:00 PM,9:00 PM,FEMALE,19,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523563,942818567,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523564,942818568,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523565,942818569,9/6/2021,6:00 PM,9:00 PM,MALE,23,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523566,942818570,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523567,942818571,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523568,942818572,9/6/2021,6:00 PM,9:00 PM,FEMALE,26,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523569,942818573,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478523570,942818574,9/6/2021,6:00 PM,9:00 PM,FEMALE,52,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478523571,942818575,9/6/2021,6:00 PM,9:00 PM,MALE,82,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478523572,942818576,9/6/2021,6:00 PM,9:00 PM,MALE,92,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478523573,942818577,9/6/2021,6:00 PM,9:00 PM,MALE,72,موقف الجمرات,باب الملك فهد,الصلاة في المسجد الحرام
478523574,942818578,9/6/2021,6:00 PM,9:00 PM,MALE,42,موقف الجمرات,باب الملك فهد,الصلاة في المسجد الحرام
478523575,942818579,9/6/2021,6:00 PM,9:00 PM,MALE,56,موقف الجمرات,باب الملك فهد,الصلاة في المسجد الحرام
478523576,942818580,9/6/2021,6:00 PM,9:00 PM,FEMALE,54,موقف الجمرات,باب الملك فهد,الصلاة في المسجد الحرام
478523577,942818581,9/6/2021,6:00 PM,9:00 PM,MALE,25,الشبيكه,باب الملك فهد,الصلاة في المسجد الحرام
478523578,942818582,9/6/2021,6:00 PM,9:00 PM,FEMALE,35,الشبيكه,باب الملك فهد,أداء عمرة
478523579,942818583,9/6/2021,6:00 PM,9:00 PM,MALE,78,الشبيكه,باب الملك فهد,أداء عمرة
478523580,942818584,9/6/2021,6:00 PM,9:00 PM,MALE,95,الشبيكه,باب الملك فهد,أداء عمرة
478523581,942818585,9/6/2021,6:00 PM,9:00 PM,MALE,24,الشبيكه,باب الملك فهد,أداء عمرة
478523582,942818586,9/6/2021,6:00 PM,9:00 PM,MALE,40,الشبيكه,باب الملك فهد,أداء عمرة
478523583,942818587,9/6/2021,6:00 PM,9:00 PM,MALE,46,الشبيكه,باب الملك فهد,أداء عمرة
478523584,942818588,9/6/2021,6:00 PM,9:00 PM,FEMALE,44,الشبيكه,باب الملك فهد,أداء عمرة
478523585,942818589,9/6/2021,6:00 PM,9:00 PM,MALE,58,الشبيكه,باب الملك فهد,أداء عمرة
478523586,942818590,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478523587,942818591,9/6/2021,6:00 PM,9:00 PM,MALE,57,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478523588,942818592,9/6/2021,6:00 PM,9:00 PM,MALE,58,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478523589,942818593,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523590,942818594,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523591,942818595,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523592,942818596,9/6/2021,6:00 PM,9:00 PM,FEMALE,19,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523593,942818597,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523594,942818598,9/6/2021,6:00 PM,9:00 PM,FEMALE,77,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523595,942818599,9/6/2021,6:00 PM,9:00 PM,MALE,45,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523596,942818600,9/6/2021,6:00 PM,9:00 PM,MALE,75,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523597,942818601,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523598,942818602,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523599,942818603,9/6/2021,6:00 PM,9:00 PM,MALE,28,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523600,942818604,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523601,942818605,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523602,942818606,9/6/2021,6:00 PM,9:00 PM,FEMALE,25,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523603,942818607,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523604,942818608,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523605,942818609,9/6/2021,6:00 PM,9:00 PM,MALE,52,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523606,942818610,9/6/2021,6:00 PM,9:00 PM,MALE,82,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523607,942818611,9/6/2021,6:00 PM,9:00 PM,MALE,92,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523608,942818612,9/6/2021,6:00 PM,9:00 PM,FEMALE,72,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523609,942818613,9/6/2021,6:00 PM,9:00 PM,MALE,42,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523610,942818614,9/6/2021,6:00 PM,9:00 PM,FEMALE,56,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478523611,942818615,9/6/2021,6:00 PM,9:00 PM,MALE,54,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
